url,Image,course_title,Puan,,udsronly4,level,udsronly6,coursecardinstructorsmoduleinstructorlistcjtfw,review_parantezli,review,price_tl,price
https://www.udemy.com/course/sifirdan-ileri-seviyeye-python/,https://img-c.udemycdn.com/course/240x135/1235124_7c5f_6.jpg,"(40+ Saat) - Python ve Programlama Öğrenin. Django , Web Geliştirme , Veri Analizi (Pandas , Numpy), Selenium","4,4",5,337 ders,Tüm Düzeyler,"Geçerli fiyat: ₺449,99",Mustafa Murat Coşkun,-49.624,49624,"₺449,99",449.99
https://www.udemy.com/course/arduinodersleri/,https://img-c.udemycdn.com/course/240x135/2980170_6029_6.jpg,Arduino dersleri ile robotik kodlama konuları projeler üzerinden anlatılıyor. | Arduino Dersleri | Robotik Kodlama |,"4,7",5,151 ders,Tüm Düzeyler,"Geçerli fiyat: ₺349,99",Muammer Güler,-1.479,1479,"349,99",349.99
https://www.udemy.com/course/cocuklar-icin-kodlama-scratch8-14-yas/,https://img-c.udemycdn.com/course/240x135/3907734_899a_2.jpg,Scracth ile kodlama dünyasına ilk adımı atın.,"4,7",5,42 ders,Yeni Başlayan,"Geçerli fiyat: ₺449,99",Umut Uncu,-240,240,"₺449,99",449.99
https://www.udemy.com/course/programcilik-kursu/,https://img-c.udemycdn.com/course/240x135/2496622_433f.jpg,"Sürekli güncel kalan içeriğiyle sıfırdan Python, JAVA, C#, Flutter, Angular,React ve çok daha fazlasını öğrenin.","4,5",5,659 ders,Tüm Düzeyler,"Geçerli fiyat: ₺549,99",Engin Demiroğ,-22.721,22721,"₺549,99",549.99
https://www.udemy.com/course/python-egitim-kamp-uygulama-agrlkl-proje-gelistirme/,https://img-c.udemycdn.com/course/240x135/5504960_66d6.jpg,"Python Projeleriyle Pratik Programlama: Veri Manipülasyonu, Web Scraping, API Entegrasyonu ve Otomasyon","4,7",5,147 ders,Tüm Düzeyler,"Geçerli fiyat: ₺319,99",Tuncay EROL,-461,461,"₺319,99",319.99
https://www.udemy.com/course/java-21-ile-gelen-yenilikler/,https://img-c.udemycdn.com/course/240x135/6441361_6ade.jpg,,5,5,25 ders,Orta,"Geçerli fiyat: ₺249,99",Uğurcan Çetin,-1,1,"₺249,99",249.99
https://www.udemy.com/course/bilgisayar-ogretmeninden-hzlandrlms-python3-kursu/,https://img-c.udemycdn.com/course/240x135/3899030_4165_4.jpg,Sıfırdan anlayarak Python Öğrenen !,"4,6",5,95 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Tuncay EROL,-377,377,"₺299,99",299.99
https://www.udemy.com/course/robotik-kodlama-egitmen-egitimi/,https://img-c.udemycdn.com/course/240x135/3560157_a179.jpg,Robotik Kodlama Eğitmen Eğitimi,"4,7",5,75 ders,Orta,"Geçerli fiyat: ₺449,99",Erdinç DÖNMEZ,-328,328,"₺449,99",449.99
https://www.udemy.com/course/python-mucizesi-temelden-uzmanlga-full-paket/,https://img-c.udemycdn.com/course/240x135/4298879_dcdd.jpg,Python dilini tüm yönleri ile öğrenin,"4,7",5,148 ders,Tüm Düzeyler,"Geçerli fiyat: ₺449,99",Kenan Çılman,-107,107,"₺449,99",449.99
https://www.udemy.com/course/scratch-jr-ile-kodlama-4-8-yas-egitmen-ebeveyn-egitimi/,https://img-c.udemycdn.com/course/240x135/4309672_c89c_4.jpg,"Bilgisayarsız Kodlama Etkinlikleri ile Beraber, Hem Ev, Hem Sınıf Ortamında Scratch Jr Öğretin","4,6",5,65 ders,Yeni Başlayan,"Geçerli fiyat: ₺349,99",Burcu Yenidoğan,-64,64,"₺349,99",349.99
https://www.udemy.com/course/okul-oncesi-anaokulu-robotik-kodlama-egitmen-egitici-egitimi/,https://img-c.udemycdn.com/course/240x135/3845894_d543.jpg,Okul öncesi ve ana okulu robotik kodlama eğitimi konusunda bilgi edinmek isteyenler için okul öncesi robotik kodlama.,"4,7",5,53 ders,Orta,"Geçerli fiyat: ₺399,99",Erdinç DÖNMEZ,-175,175,"₺399,99",399.99
https://www.udemy.com/course/sifirdan-kodlama-egitimi-ile-programciligin-mantigini-ogrenin-python/,https://img-c.udemycdn.com/course/240x135/2873180_3ef7.jpg,"Python, Java C, R, Php, Javascript yada Visual Basic Fark Etmez, Asıl Olan Mantığı Öğrenmektir.","3,8",5,15 ders,Yeni Başlayan,"Geçerli fiyat: ₺269,99","Selçuk Göktaş, Dream Solution Akademi",-547,547,"₺269,99",269.99
https://www.udemy.com/course/python-ile-programlama-ve-yapay-zekaya-giris/,https://img-c.udemycdn.com/course/240x135/4054430_98e3_5.jpg,Python Dersleri | Sıfırdan İleri Seviyeye Python Programlama ve Makine Öğrenmesi | Python Kursu | Python Eğitimi,"4,4",5,121 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Yazılım Teknolojileri,-214,214,"₺299,99",299.99
https://www.udemy.com/course/sifirdan-ileri-seviye-python-programlama/,https://img-c.udemycdn.com/course/240x135/6480145_3b62_4.jpg,Visual Studio Code Python ile Sıfırdan İleri Seviye Python Programlama Dersleri | Pyhon 2025,5,5,201 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",Yazılım Teknolojileri,-6,6,"₺249,99",249.99
https://www.udemy.com/course/c-programlama-egitimi/,https://img-c.udemycdn.com/course/240x135/5160184_cfc2_9.jpg,Komple C Kodlama Kursu C Fonksiyonlar | C Pointerlar | C Algoritmalar | C Struct | C Bellek Yönetimi | C Dosya İşlemleri,"4,5",5,142 ders,Tüm Düzeyler,"Geçerli fiyat: ₺319,99",Yazılım Teknolojileri,-296,296,"₺319,99",319.99
https://www.udemy.com/course/kod-yazamyorum-diyenler-icin-kodlama/,https://img-c.udemycdn.com/course/240x135/5321556_6e99.jpg,"Algoritmalar, JavaScript, Kodlama","4,9",5,88 ders,Tüm Düzeyler,"Geçerli fiyat: ₺399,99",Yücel Sabah,-5,5,"₺399,99",399.99
https://www.udemy.com/course/github-copilot-ile-sifirdan-yapay-zeka-destekli-yazilim-gelistirme/,https://img-c.udemycdn.com/course/240x135/6382611_50e7_2.jpg,"Her Dil İçin Uygulanabilir! Python, Java, C#, .Net, Javascript, NodeJs, PHP, Mobil Geliştirme süreçlerinizde yararlanın.","4,5",5,46 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",Emrah Yüksel,-13,13,"₺249,99",249.99
https://www.udemy.com/course/cocuklar-yeni-baslayanlar-icin-kodlama-c-python-scratch/,https://img-c.udemycdn.com/course/240x135/2989600_e2cf.jpg,"Python, C, PHP gibi tüm programlama dilleri için temel programlama mantığını, tüm bu dillerde örneklerle öğrenin.","4,5",5,40 ders,Yeni Başlayan,"Geçerli fiyat: ₺349,99",Kubilay Erkeç,-51,51,"₺349,99",349.99
https://www.udemy.com/course/python-ile-kodlama/,https://img-c.udemycdn.com/course/240x135/3667412_6c4e_2.jpg,"Sıfırdan, kolay ve anlaşılır bir başlangıç için Python eğitimi.","4,7",5,26 ders,Yeni Başlayan,"Geçerli fiyat: ₺319,99",Erdinç DÖNMEZ,-69,69,"₺319,99",319.99
https://www.udemy.com/course/bilincalt-kodlama-ve-mantra/,https://img-c.udemycdn.com/course/240x135/4671574_24bf.jpg,"Bilinçaltınızı yeniden programlayarak kendinizi dönüştürün , farkındalıklarla hayatınıza zenginliğin kapılarını açın","4,6",5,29 ders,Tüm Düzeyler,"Geçerli fiyat: ₺399,99",Emrah Kılınç,-234,234,"₺399,99",399.99
https://www.udemy.com/course/temel-python/,https://img-c.udemycdn.com/course/240x135/3797526_091e_9.jpg,"0'dan İleri Seviyeye; uygulama, quiz, kodlama egzersizi, testler, projeler, ödevler, sınavlarla Python Programlama öğren","4,5",5,245 ders,Tüm Düzeyler,"Geçerli fiyat: ₺599,99",Musa Arda,-936,936,"₺599,99",599.99
https://www.udemy.com/course/arduino-ile-robotik-kodlama-sfrdan-ileri-seviyeye/,https://img-c.udemycdn.com/course/240x135/5575672_a427_2.jpg,Arduino Kullanarak Proje Tasarla (Gömülü Yazılım Giriş),"4,5",5,245 ders,Tüm Düzeyler,"Geçerli fiyat: ₺499,99",Abdülsamet TAŞOĞLU,-124,124,"₺499,99",499.99
https://www.udemy.com/course/python-baslangictan-ileri-seviye-yazilim-dersleri/,https://img-c.udemycdn.com/course/240x135/3662542_fd30_4.jpg,"Python Kütüphaneleri Olan Kivy, PyGame, Flask, PyQt5, Selenium, NumPy ve Pandas'la  Yazılıma Güçlü Bir Giriş Yapın!","4,6",5,278 ders,Tüm Düzeyler,"Geçerli fiyat: ₺549,99","Devkod Akademi, Bilal Kayi",-901,901,"₺549,99",549.99
https://www.udemy.com/course/robotik-kodlama-egitimi/,https://img-c.udemycdn.com/course/240x135/2148368_6b92_11.jpg,15 Adet Uygulamalı Projeyle (3D Printer ...) Platformdaki En Kapsamlı Arduino ile Robotik Kodlama Eğitimini Kaçırmayın!.,"4,5",5,90 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99","Mehmet TEK, Rexven Academy",-1.371,1371,"₺249,99",249.99
https://www.udemy.com/course/arduino-ve-c-ile-proje-gelistirme-ileri-duzey-uygulamalar/,https://img-c.udemycdn.com/course/240x135/5600466_866b_3.jpg,"Arduino ve C# ile Proje Geliştirerek Sensörler, Gömülü Sistemler ve Uygulamalı İleri Düzey Projelerle Fark Oluşturun!","4,5",5,29 ders,Uzman,"Geçerli fiyat: ₺249,99",Muammer Güler,-6,6,"₺249,99",249.99
https://www.udemy.com/course/csharp-programlama-visual-studio-2022-ile-sifirdan-uzmanliga-yazilim/,https://img-c.udemycdn.com/course/240x135/4550552_4f68_9.jpg,C# ile Nesne Yönelimli Programlama OOP ve C# Veritabanı Otomasyon Yazılımları Geliştirmeyi C# Projesi Yaparak Öğrenin C#,"4,6",5,76 ders,Tüm Düzeyler,"Geçerli fiyat: ₺319,99",Yazılım Teknolojileri,-599,599,"₺319,99",319.99
https://www.udemy.com/course/cocuklar-icin-python-ile-kodlama/,https://img-c.udemycdn.com/course/240x135/3920712_f058_3.jpg,Python ile metin tabanlı kodlama yapalım.,"4,6",5,42 ders,Yeni Başlayan,"Geçerli fiyat: ₺269,99",Umut Uncu,-64,64,"₺269,99",269.99
https://www.udemy.com/course/okul-oncesi-icin-kodlama-ve-robotik-dersleri/,https://img-c.udemycdn.com/course/240x135/5965300_c80d.jpg,"Küçük Mucitler için Oyunla Kodlama ve Robotik: Hayal Et, Tasarla, Keşfet!",5,5,20 ders,Yeni Başlayan,"Geçerli fiyat: ₺249,99",İsmail Çimen,-1,1,"₺249,99",249.99
https://www.udemy.com/course/cocuklar-icin-yazlm-microsoft-small-basic-7-13-yas/,https://img-c.udemycdn.com/course/240x135/4379136_b11d_3.jpg,Eğlenerek Öğrenin: Çocuklar İçin Microsoft Small Basic ile Kodlama,"4,8",5,29 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",Tuncay EROL,-60,60,"₺249,99",249.99
https://www.udemy.com/course/csharp-ile-sifirdan-zirveye-egitim-seti/,https://img-c.udemycdn.com/course/240x135/5489722_4927.jpg,"A'dan Z'ye C# Programlamada Ustalaşın. OOP, Clean Code, LINQ, Windows Forms, Katmanlı Mimari, DevExpress ve Fazlası!",5,5,272 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",Görkemli Yazılım,-9,9,"₺249,99",249.99
https://www.udemy.com/course/c-baslangc-ve-ileri-duzey/,https://img-c.udemycdn.com/course/240x135/1343632_de04_2.jpg,C# Başlangıç ve ileri düzey,"4,5",5,507 ders,Yeni Başlayan,"Geçerli fiyat: ₺549,99",Cengiz ATİLLA,-3.827,3827,"₺549,99",549.99
https://www.udemy.com/course/java-ile-android-programlama-101/,https://img-c.udemycdn.com/course/240x135/5961988_51c7_2.jpg,"Android Studio kullanarak sıfırdan uygulama geliştirmeyi öğrenin, gerçek dünya projeleriyle pratik yapın.","4,6",5,156 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Tuncay EROL,-117,117,"₺299,99",299.99
https://www.udemy.com/course/cpp_programlama/,https://img-c.udemycdn.com/course/240x135/4790874_a7e1_6.jpg,Sıfırdan İleri Seviyeye Uygulamalı C++ Programlama Eğitimi | Visual Studio 2022 C++ Kursu | C++ Dersleri | C++ Kursu OOP,"4,6",5,197 ders,Tüm Düzeyler,"Geçerli fiyat: ₺319,99",Yazılım Teknolojileri,-1.367,1367,"₺319,99",319.99
https://www.udemy.com/course/komple-uygulamal-robotik-kodlama-egitimi-2020/,https://img-c.udemycdn.com/course/240x135/2738576_2fa7_9.jpg,Arduino ESP8266 Orangepi ile tüm düzeylerde Robotik Kodlama Eğitimi.170+ Ders - 30+ Proje,"4,5",5,170 ders,Tüm Düzeyler,"Geçerli fiyat: ₺349,99",Eni̇s Mümi̇noğlu,-185,185,"₺349,99",349.99
https://www.udemy.com/course/tinkercad-ile-arduinoya-baslangcadm-adm-robotik-kodlama/,https://img-c.udemycdn.com/course/240x135/6302645_86b2_3.jpg,Robotik Kodlamaya Adım Adım Kendi Projenizi Yapın | Tinkercad | +20 Kaynak Paylaşımı | Engelden Kaçan Robot yapımı |,"4,9",5,46 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",BİLİŞİM SINIFI,-59,59,"₺249,99",249.99
https://www.udemy.com/course/veri-yapilari-cplusplus-yazilim-muhendisligi/,https://img-c.udemycdn.com/course/240x135/5571046_0e84_7.jpg,C++ Veri Yapıları C++ Linked List | C++ Doubly Linked List | C++ Queue | C++ Stack | C++ Binary Search Trees | C++ Graph,"4,6",5,82 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Yazılım Teknolojileri,-166,166,"₺299,99",299.99
https://www.udemy.com/course/scratch-3-0-ile-kodlama-ve-yapay-zeka-uygulamalar/,https://img-c.udemycdn.com/course/240x135/4355462_89a2_4.jpg,Scratch 3.0 Eğitim Serisi,"4,4",5,188 ders,Tüm Düzeyler,"Geçerli fiyat: ₺449,99",Akyol Bilişim Hizmetleri,-97,97,"₺449,99",449.99
https://www.udemy.com/course/tradingview-kodlama-egitimi-pine-script/,https://img-c.udemycdn.com/course/240x135/5729430_d740_2.jpg,Pine Script ve Sihirli İndikatörler,"4,4",5,64 ders,Tüm Düzeyler,"Geçerli fiyat: ₺349,99",Ahmet Kasa,-165,165,"₺349,99",349.99
https://www.udemy.com/course/arduino-kapsamli-robotik-kodlama/,https://img-c.udemycdn.com/course/240x135/3168564_0bf1_4.jpg,Arduino ile Robotik Kodlamayı proje temelli ve yaparak yaşayarak kolayca öğrenin,"4,4",5,137 ders,Tüm Düzeyler,"Geçerli fiyat: ₺449,99",Kemal Koylan,-346,346,"₺449,99",449.99
https://www.udemy.com/course/makey-makey-ve-scratch-3-ile-cocuklar-icin-kodlama-/,https://img-c.udemycdn.com/course/240x135/4518892_544c_7.jpg,Dilediğiniz hızda ve yerde eğlenerek kodlama öğrenin.,"4,9",5,66 ders,Yeni Başlayan,"Geçerli fiyat: ₺349,99",Burcu Yenidoğan,-15,15,"₺349,99",349.99
https://www.udemy.com/course/r-veri-bilimi-istatistik-ve-makine-ogrenmesi-rstudio/,https://img-c.udemycdn.com/course/240x135/1236356_0cfd_3.jpg,R ile Programlama ve Veri Bilimi Eğitimi: Uçtan Uca  Farklı Uygulamalarla Machine Learning ve İstatistik!,"4,7",5,339 ders,Yeni Başlayan,"Geçerli fiyat: ₺549,99",Sergen Cansız,-1.039,1039,"₺549,99",549.99
https://www.udemy.com/course/pekistirmeli-ogrenme-rl/,https://img-c.udemycdn.com/course/240x135/4991648_9c9e_5.jpg,Yapay zeka ve makine öğrenmesinin içinde yer alan Pekiştirmeli öğrenmeyi en temelinden başlayarak pratikleri ile öğrenin,"4,7",5,61 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",Alper Daldal,-12,12,"₺249,99",249.99
https://www.udemy.com/course/derin-ogrenme-ile-goruntu-isleme-python-opencv-ve-keras/,https://img-c.udemycdn.com/course/240x135/3620692_6fc2_2.jpg,Yapay Zeka ve Derin Öğrenme Teknikleriyle Python'da Bilgisayarla Görü: Gerçek Zamanlı Obje Tanıma - Sınıflandırma -Takip,"4,3",5,80 ders,Yeni Başlayan,"Geçerli fiyat: ₺399,99",DATAI TEAM,-994,994,"₺399,99",399.99
https://www.udemy.com/course/veri-yapilari-algoritmalar-csharp/,https://img-c.udemycdn.com/course/240x135/5759374_194a_3.jpg,C# Veri Yapıları : Linked List | Doubly Linked List | Queue | Stack | Binary Search Trees | Graph,"4,8",5,80 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Yazılım Teknolojileri,-37,37,"₺299,99",299.99
https://www.udemy.com/course/yeni-nesil-sesli-asistan-yapmi/,https://img-c.udemycdn.com/course/240x135/4533110_e997_3.jpg,Sürekli Geliştirebileceğiniz Kişisel Asistanınızı Yaratmaya Ne Dersiniz?,"4,5",5,54 ders,Tüm Düzeyler,"Geçerli fiyat: ₺399,99",Abdullah Balcan,-59,59,"₺399,99",399.99
https://www.udemy.com/course/1-siniflar-icin-kodlama-ve-robotik-dersleri/,https://img-c.udemycdn.com/course/240x135/6148435_88f0.jpg,"Küçük yaşta kodlama ve robotik dünyasına eğlenceli bir giriş yaparak, yaratıcılık ve problem çözme becerileri kazanın.",5,5,20 ders,Yeni Başlayan,"Geçerli fiyat: ₺249,99",İsmail Çimen,-1,1,"₺249,99",249.99
https://www.udemy.com/course/c-sharp-programlama-dili-her-seviyeye-hitap-eden-egitim-seti/,https://img-c.udemycdn.com/course/240x135/3396292_a6f8_4.jpg,C# Programlama Dilini Detaylı Olarak Öğrenme ve Aktif Olarak Kullanabilme.,"4,7",5,150 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Enes Bayram,-1.521,1521,"₺299,99",299.99
https://www.udemy.com/course/makine-ogrenmesi/,https://img-c.udemycdn.com/course/240x135/1586464_cae5_3.jpg,"Yapay zeka, veri bilimi ve machine learning kavramlarını gerçek hayat problemleri üzerinden uygulayarak öğreneceksiniz.","4,4",5,137 ders,Tüm Düzeyler,"Geçerli fiyat: ₺549,99",Prof. Dr. Şadi Evren Şeker,-4.833,4833,"₺549,99",549.99
https://www.udemy.com/course/excel-makro-vba-egitimi/,https://img-c.udemycdn.com/course/240x135/6399649_d6ff_2.jpg,"Excel VBA Makro Eğitimi: Sıfırdan Zirveye | VBA Kodlama, Makro Otomasyonu, Kullanıcı Fonksiyonları ve Piyasa Projeleri!","4,9",5,73 ders,Tüm Düzeyler,"Geçerli fiyat: ₺269,99",Emre Akyüz,-26,26,"₺269,99",269.99
https://www.udemy.com/course/kodlama-nedir-nasil-yapilir-mblock-ile-kodlama-egitimi-etkinlikleri/,https://img-c.udemycdn.com/course/240x135/3164732_10f3_2.jpg,"Kodlama nedir, kodlama nasıl öğrenebilirim diyenler için, Etkinliklerle kolay kodlama eğitimi ve programlama temelleri","4,5",5,26 ders,Yeni Başlayan,"Geçerli fiyat: ₺249,99",Erdinç DÖNMEZ,-12,12,"₺249,99",249.99
https://www.udemy.com/course/scratch-cocuklar-ve-yetiskinler-icin-kodlama-dersleri/,https://img-c.udemycdn.com/course/240x135/2320880_2c84_4.jpg,Kısa zamanda Scratch Öğrenin,"4,5",5,39 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",İsa Acarer,-113,113,"₺249,99",249.99
https://www.udemy.com/course/setiniz-olmadan-arduino-ogrenin/,https://img-c.udemycdn.com/course/240x135/1645070_cf34.jpg,Arduino Öğrenmek İsteyip Seti Olmayanlar İçin İnanılmaz Fırsat,"4,1",5,29 ders,Yeni Başlayan,"Geçerli fiyat: ₺249,99",İbrahim Kavak,-250,250,"₺249,99",249.99
https://www.udemy.com/course/bilgisayar-ogretmeninden-temel-web-yazlm-kursu/,https://img-c.udemycdn.com/course/240x135/3723700_8aac_6.jpg,"Profesyonel Web Tasarım Becerilerini Kazanın: HTML, CSS ve Bootstrap Kursu ile Kendi Web Sitelerinizi Tasarlayın","4,8",5,91 ders,Tüm Düzeyler,"Geçerli fiyat: ₺449,99",Tuncay EROL,-558,558,"₺449,99",449.99
https://www.udemy.com/course/cpp-projeleri/,https://img-c.udemycdn.com/course/240x135/6271203_be87_5.jpg,C++ Projeleri : Kodlama ve Pratik Çalışmalarla C++ Becerilerinizi Artırıp Siz de Kendi Özgün Qt C++ Projelerinizi Yapın,"4,5",5,62 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Yazılım Teknolojileri,-24,24,"₺299,99",299.99
https://www.udemy.com/course/c-program-yaz/,https://img-c.udemycdn.com/course/240x135/3734240_5566_6.jpg,C veya C++ altyapısı olmayan kullanıcılarında rahatlıkla program yazabileceği uygulamalı bir eğitim | HAYAL ET ve YAZ,"4,4",5,49 ders,Tüm Düzeyler,"Geçerli fiyat: ₺269,99",Hüseyin BIÇAKÇI,-162,162,"₺269,99",269.99
https://www.udemy.com/course/sfrdan-bilgisayar-uzmanlg-kursu/,https://img-c.udemycdn.com/course/240x135/5659468_fa44.jpg,Bilgisayar Uzmanlığına Adım At: Temelden İleri Seviyeye Kapsamlı Bir Eğitim Kursu,"4,7",5,131 ders,Tüm Düzeyler,"Geçerli fiyat: ₺319,99",Tuncay EROL,-641,641,"₺319,99",319.99
https://www.udemy.com/course/temel-uipath-dersleri-robotik-kodlama/,https://img-c.udemycdn.com/course/240x135/2606024_0552.jpg,Sıfırdan RPA Eğitimi,"4,5",5,39 ders,Yeni Başlayan,"Geçerli fiyat: ₺269,99",Rabia Karakaya,-503,503,"₺269,99",269.99
https://www.udemy.com/course/yazilim-muhendisligi-mulakatlarina-hazirlanma-teknikleri/,https://img-c.udemycdn.com/course/240x135/1711376_c2e9_3.jpg,"Yazılım mühendisliği kariyerinize yön verin, yurtiçi ve yurtdışı mülakatlara teknik/davranışsal açılardan hazırlanın","4,5",5,51 ders,Tüm Düzeyler,"Geçerli fiyat: ₺399,99","Turgay Çelik, Ahmet Aksoy",-246,246,"₺399,99",399.99
https://www.udemy.com/course/mbot-ile-robotik-kodlama-temel-egitimi/,https://img-c.udemycdn.com/course/240x135/2628476_0377_11.jpg,"mBlock 5'le Tüm Detaylarıyla mBot'u Programlamayı Öğrenin. Make X 2020 , MEB Robot ve Diğer Turnuvalar için Destek Alın.","4,7",5,44 ders,Yeni Başlayan,"Geçerli fiyat: ₺319,99",Mustafa Kemal Avcı,-45,45,"₺319,99",319.99
https://www.udemy.com/course/sifirdan-yazilim-temellerini-ogrenmek/,https://img-c.udemycdn.com/course/240x135/2045154_5566.jpg,Yazılımı anlamak ve Yazılımı öğrenmek,"4,2",5,29 ders,Yeni Başlayan,"Geçerli fiyat: ₺319,99",Umutcan ERKUT,-263,263,"₺319,99",319.99
https://www.udemy.com/course/kodlama-seruveni-01-programlamann-temelleri/,https://img-c.udemycdn.com/course/240x135/2282206_d27f_3.jpg,"Size kodlama/algoritma anlatacağız!  Ama, öncesinde bunları bilmeniz gerekiyor :(","4,4",5,86 ders,Tüm Düzeyler,"Geçerli fiyat: ₺399,99",KodBilim Teknoloji Eğitimleri,-342,342,"₺399,99",399.99
https://www.udemy.com/course/yeni-baslayanlar-icin-web-tasarm-ve-kodlama/,https://img-c.udemycdn.com/course/240x135/1806876_051f_2.jpg,15 senelik eğitmenden ve Web Tasarım Kitabı yazarından sıfır noktasından başlayarak full web tasarım ve kodlamaya giriş,"4,1",5,42 ders,Yeni Başlayan,"Geçerli fiyat: ₺399,99","Arda Otuk, Ercan Bozkurt",-478,478,"₺399,99",399.99
https://www.udemy.com/course/pythonda-etkili-kodlama-orneklerle-iyi-kotu-teknikler/,https://img-c.udemycdn.com/course/240x135/5694540_e9e8.jpg,Temel Konseptlerden İleri Düzey Uygulamalara: Python ile Kod Kalitesini Artırın,5,5,23 ders,Orta,"Geçerli fiyat: ₺249,99",Şahin Telli,-1,1,"₺249,99",249.99
https://www.udemy.com/course/c-temel-bilgiler-ve-uygulamal-egitim-kursu/,https://img-c.udemycdn.com/course/240x135/5135498_ce27.jpg,C# ile Başlangıç ve İleri Seviyede Windows Form ve Veritabanı Uygulamaları,"4,7",5,72 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Tuncay EROL,-107,107,"₺299,99",299.99
https://www.udemy.com/course/sifirdan-her-yonuyle-bigdata/,https://img-c.udemycdn.com/course/240x135/1653744_5753_5.jpg,"Big Data ( Büyük Veri ) - Hadoop,HDFS,MapReduce,Pig,Hive - NoSQL,MongoDB,ElasticSearch - Spark ve Kafka hakkında herşey!","4,2",5,77 ders,Yeni Başlayan,"Geçerli fiyat: ₺399,99",Talha KILIÇ,-1.194,1194,"₺399,99",399.99
https://www.udemy.com/course/python-mucizesi-temel-orta-ve-ileri-duzey/,https://img-c.udemycdn.com/course/240x135/5295776_7e98_2.jpg,Python dilini en temelden ileri seviyeye kadar öğrenmek için sizi kursa bekliyoruz. Bir alana ikinci eğitim ücretsiz!,"4,9",5,80 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Kenan Çılman,-21,21,"₺299,99",299.99
https://www.udemy.com/course/yazilim-lisanslama-ve-kod-guvenligi-1-3/,https://img-c.udemycdn.com/course/240x135/2623454_7464_3.jpg,".Net ile geliştirilen yazılımları Demo, Full veya Parçalı olarak lisanslama konularını örnek c# projesi ile öğrenin","4,6",5,15 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",Veysel Kılıç,-113,113,"₺249,99",249.99
https://www.udemy.com/course/3-siniflar-icin-kodlama-ve-robotik-dersleri/,https://img-c.udemycdn.com/course/240x135/6148495_6ac8.jpg,"Yaratıcılığı artırın, teknik becerileri geliştirin ve problem çözme yeteneklerini güçlendirin.","4,5",5,20 ders,Yeni Başlayan,"Geçerli fiyat: ₺249,99",İsmail Çimen,-1,1,"₺249,99",249.99
https://www.udemy.com/course/refactoring-senyorluge-ilk-adim/,https://img-c.udemycdn.com/course/240x135/5274166_58d3.jpg,Yazılıma bakış açınızı değiştirecek ve kod örneklerine doyacağınız ömürlük bir kurs!,"4,9",5,142 ders,Orta,"Geçerli fiyat: ₺299,99",Furkan Sönmez,-58,58,"₺299,99",299.99
https://www.udemy.com/course/yeni-baslayanlar-icin-arduino-ile-robotik-kodlama/,https://img-c.udemycdn.com/course/240x135/4456146_789d_2.jpg,Bol Uygulamalı Ve Detaylı Anlatımlarıyla Arduino İle Robotik Kodlama,"4,7",5,35 ders,Tüm Düzeyler,"Geçerli fiyat: ₺319,99",Ufuk BALCI,-3,3,"₺319,99",319.99
https://www.udemy.com/course/python-ile-veri-bilimi-makine-ogrenmesi-projeleri-a-ztm/,https://img-c.udemycdn.com/course/240x135/4186434_8a83_4.jpg,"Kaggle'da Gerçek Dünya Projelerini Çözüp, Tüm Dünya ile Paylaşarak Veri Bilimi Kariyerinizi Bir Sonraki Seviyeye Taşıyın","4,8",5,82 ders,Yeni Başlayan,"Geçerli fiyat: ₺399,99",DATAI TEAM,-126,126,"₺399,99",399.99
https://www.udemy.com/course/bilgisayar-ogretmeninden-javascript-ogreniyorum-kursu-2022/,https://img-c.udemycdn.com/course/240x135/4531786_09db_3.jpg,"Html, Css, Javascript ve Jquery Temelleri","4,6",5,103 ders,Tüm Düzeyler,"Geçerli fiyat: ₺299,99",Tuncay EROL,-158,158,"₺299,99",299.99
https://www.udemy.com/course/visualbasicpro/,https://img-c.udemycdn.com/course/240x135/2667294_0cf8_9.jpg,"Visual basic kodlama dili ile Program yazma, ara yüz oluşturma Başlangıç, orta ve üst seviye eğitim seti","3,9",5,176 ders,Tüm Düzeyler,"Geçerli fiyat: ₺249,99",By Joe HaCKaL,-36,36,"₺249,99",249.99
